ID,pchembl,MolLogP,HeavyAtomCount,HeavyAtomMolWt,HAccept,Heteroatoms,HDonor,MolWt,MolMR,RotableBonds,RingCount,Ipc,HallKierAlpha,NumValenceElectrons,SaturatedRings,AliphaticRings,AromaticRings,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,MaxAbsPartialCharge,MaxPartialCharge,MinAbsPartialCharge,MinPartialCharge,BalabanJ,BertzCT,Kappa1,Kappa2,Kappa3,Chi0,Chi1,Chi0n,Chi1n,Chi2n,Chi3n,Chi4n,Chi0v,Chi1v,Chi2v,Chi3v,Chi4v,NHOHCount,NOCount,FractionCSP3,LabuteASA,PEOE_VSA1,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,SMR_VSA1,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SMR_VSA10,SlogP_VSA1,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,EState_VSA10,EState_VSA11,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,VSA_EState10,IC50,Binary_value
CHEMBL1082858,7.03,2.37128,21,286.251,5,6,0,301.371,79.2878,4,2,45564.94733,-2.26,108,0,0,2,1.238095238,2.0,2.6190476190000003,0.232497899,0.232497899,0.224007555,-0.224007555,2.561923229,807.9087097,15.13500333,6.018537837999999,3.641693939,15.45781916,9.935201516000001,11.86735057,6.523117404,4.729929691000001,2.943287124,1.965645042,12.68384715,8.414528942,6.7456652660000005,4.053525718,2.632449459,0,5,0.266666667,123.7704819,0.0,0.0,18.38575403,5.261891555,0.0,25.47729296,24.61992283,17.51314867,10.58941147,6.069221313,9.837253136000001,5.824404498,0.0,0.0,8.417796984,5.261891555,9.967957042,0.0,24.66086392,6.255769184,41.85016784,17.3266008,9.837253136000001,0.0,24.64152321,16.25807476,11.33111287,24.86289132,35.22731882,0.0,11.25737949,0.0,0.0,0.0,9.837253136000001,10.71988797,11.25737949,24.79134042,6.066367068,24.26546827,12.99295851,9.967957042,5.261891555,8.417796984,0.0,23.24770762,8.539067605,9.014579921000001,2.0078580880000003,0.097878401,10.27931583,2.815455103,2.025901815,-3.27776438,0.0,93.0,1
CHEMBL1082859,5.89,3.2762,18,222.186,3,3,0,237.306,70.915,3,2,14016.96499,-2.21,90,0,0,2,1.222222222,2.055555556,2.722222222,0.232497895,0.232497895,0.224007555,-0.224007555,2.499417639,596.9279762,12.25228487,5.415119637,2.721585769,12.95781916,8.72387665,10.64260569,6.077411635,4.299412173,2.699172061,1.883969996,10.64260569,6.077411635,4.299412173,2.699172061,1.883969996,0,3,0.266666667,107.1450835,0.0,0.0,9.967957042,5.261891555,0.0,37.10711152,25.47729296,11.25737949,5.693927995,6.069221313,0.0,5.824404498,0.0,0.0,0.0,5.261891555,9.967957042,0.0,26.68911765,0.0,47.41361933,17.3266008,0.0,0.0,9.967957042,6.420821622999999,18.25485007,30.42634281,30.33183534,0.0,11.25737949,0.0,0.0,0.0,0.0,5.824404498,0.0,29.79295073,5.563451492,0.0,37.25842679,22.95806131,5.261891555,0.0,0.0,0.0,8.490619803,8.981205436,3.974232043,0.247644558,12.11731143,1.880114166,4.142205898,0.0,0.0,1300.0,0
CHEMBL1082860,6.72,2.83946,19,236.193,4,4,0,248.289,70.893,3,2,24908.65196,-2.72,92,0,0,2,1.105263158,1.947368421,2.631578947,0.232497899,0.232497899,0.224007555,-0.224007555,2.517203034,677.2754217,12.72956704,5.749284727,2.939055334,13.66492594,9.261881452999999,10.58981929,6.051018432999999,4.122540438,2.672769389,1.827649075,10.58981929,6.051018432999999,4.122540438,2.672769389,1.827649075,0,4,0.2,111.5376632,0.0,0.0,9.967957042,10.52378311,0.0,25.47729296,24.61992283,11.25737949,17.3266008,6.069221313,0.0,5.824404498,0.0,0.0,0.0,10.52378311,9.967957042,0.0,19.76538045,0.0,47.41361933,23.39582211,0.0,0.0,9.967957042,6.420821622999999,22.66222574,30.42634281,30.33183534,0.0,11.25737949,0.0,0.0,0.0,0.0,5.824404498,11.25737949,24.09902273,0.0,12.13273414,24.26832252,22.96091555,10.52378311,0.0,0.0,0.0,8.370656888,17.88846302,2.9448844430000003,0.169732143,13.13436831,1.7655732709999998,2.059655259,0.0,0.0,191.0,0
CHEMBL1083318,8.36,1.3172,41,532.339,8,12,3,574.675,148.5821,14,3,1156271572.0,-3.51,226,2,2,1,0.975609756,1.682926829,2.365853659,0.464671757,0.324908091,0.324908091,-0.464671757,1.698059383,1009.328685,32.01023774,17.33564793,11.11576106,29.45117222,19.8674124,23.73149701,14.39857542,10.2550853,7.1577245860000005,4.928367865,23.73149701,14.39857542,10.2550853,7.1577245860000005,4.928367865,3,12,0.620689655,240.3710759,35.0608644,19.17814874,4.794537184,0.0,0.0,62.43594346,24.82591636,13.08951281,33.03440982,18.62843806,0.0,11.69042468,5.907179729,12.0004198,38.18327478,0.0,20.85027554,5.9179060460000015,64.13923056,46.06179708,35.89528683,0.0,29.59802421,15.95036581,92.64341267,39.99561956,5.9179060460000015,51.01211843,30.33183534,0.0,0.0,4.794537184,0.0,0.0,42.19534776,31.76966645,32.72409836,37.66755961,0.0,11.82364693,30.33183534,15.95036581,14.21058886,23.97268592,0.0,15.82131335,65.54836389,7.736115625,0.851608901,-3.02287195,6.646448971,5.592760674,2.826260538,0.0,0.0,4.4,1
CHEMBL1083620,8.64,3.0609,41,598.236,8,12,3,634.524,151.5326,15,3,1182176869.0,-3.51,222,1,1,2,0.975609756,1.707317073,2.365853659,0.464671757,0.324908091,0.324908091,-0.464671757,1.7265722,1179.7341,32.01023774,16.68140846,10.76836079,29.61430893,19.76125925,22.9885213,13.72307695,9.783394212000001,6.664039999999999,4.587291136,24.57451784,14.51607522,10.56497216,7.090242851,4.893848304,3,11,0.482758621,246.7627307,29.84124266,23.97268592,0.0,0.0,0.0,62.43594346,52.8885944,0.0,19.82064589,18.62843806,10.42976286,11.69042468,11.81435946,5.969305287999999,37.86356277,0.0,15.95036581,5.9179060460000015,64.13923056,19.75852033,58.45778383,0.0,45.40403332,15.95036581,61.31629142,35.25875661,5.9179060460000015,61.56690303,51.55123586,0.0,0.0,0.0,0.0,15.9299439,48.10252749,31.49879936,11.09033707,37.66755961,6.066367068,12.99010427,30.33183534,31.88030971,13.89087684,23.97268592,0.0,16.16577723,63.73456136,7.550631189,0.836884368,-3.741490724,9.897321698999999,5.395347958,1.079914006,0.0,3.164386244,2.3,1
CHEMBL1083919,8.44,4.0807,44,605.886,8,12,3,646.206,168.3576,16,3,4049305611.0,-3.41,238,1,1,2,0.977272727,1.704545455,2.386363636,0.464671757,0.324908091,0.324908091,-0.464671757,1.783646455,1287.862971,35.07315017,18.4100798,11.25967245,31.89876598,21.20994765,25.06587157,14.75455137,10.52541302,7.285199867,4.962950331,26.638297100000006,16.35726071,11.81226596,8.340126502999999,5.606146684,3,10,0.46875,266.8921722,25.42409172,23.97268592,0.0,0.0,11.76188495,74.03688335,49.28078675,4.895483476,30.4067307,18.62843806,0.0,11.69042468,11.81435946,5.969305287999999,33.44641183,0.0,15.95036581,5.9179060460000015,69.03471404,26.01428952,64.68047284,0.0,52.83691426,15.95036581,67.57206059999999,35.25875661,5.9179060460000015,61.3701071,53.42642002,5.022633314,0.0,0.0,0.0,23.36282484,48.10252749,36.32463675,6.420821622999999,42.56304308,11.76188495,25.12283841,36.58760453,15.95036581,21.0746658,23.97268592,0.0,10.52585101,65.54392155,7.947881438,1.070095256,-3.703043337,11.94457888,7.255009468,1.071058786,0.0,7.789091395,3.6,1
CHEMBL1083923,8.14,2.6958,41,546.411,8,11,3,585.7230000000002,153.8241,16,3,1336057493.0,-3.57,222,1,1,2,0.951219512,1.707317073,2.390243902,0.464671757,0.324908091,0.324908091,-0.464671757,1.697326904,1134.218324,31.95101179,17.28894239,11.44385077,29.45117222,19.85057565,23.39501388,14.06743781,10.02982866,6.811828786,4.738360838,24.21151046,14.94709062,11.06207385,7.68821615,5.441850665,3,10,0.5,244.1061592,25.42409172,23.97268592,0.0,0.0,11.33678588,68.50231053,36.27234620000001,4.877147194,26.24146752,18.62843806,0.0,17.59760441,5.907179729,5.969305287999999,33.44641183,0.0,15.95036581,5.9179060460000015,70.56005218,19.75852033,58.28523094,0.0,40.8108753,15.95036581,61.31629142,46.47411542,5.9179060460000015,55.88926562,47.84463225,0.0,0.0,0.0,0.0,11.33678588,42.19534776,38.06655329,6.420821622999999,42.5447068,11.33678588,6.9237372000000015,47.84463225,15.95036581,9.473725907999999,23.97268592,0.0,10.49601566,64.61542667,9.626549981,0.854447732,-3.281043385,10.77853734,5.781083089,1.171941966,0.0,1.457040949,7.2,1
CHEMBL1083930,8.47,2.1917,39,502.333,7,10,3,543.661,143.1421,15,3,542550215.6,-3.27,214,2,2,1,0.974358974,1.666666667,2.307692308,0.464671757,0.324908091,0.324908091,-0.464671757,1.688400354,1003.393367,30.27394185,14.76564793,9.763470986,28.25250161,18.7133644,22.96182156,13.9222696,10.74029646,7.415222771,4.668628775,22.96182156,13.9222696,10.74029646,7.415222771,4.668628775,3,10,0.620689655,229.497697,25.42409172,23.97268592,0.0,0.0,0.0,69.35968066,37.66755961,5.414990469,19.82064589,18.62843806,0.0,17.59760441,5.907179729,5.969305287999999,33.44641183,0.0,15.95036581,11.33289652,83.90461101,19.75852033,35.89528683,0.0,29.47408942,15.95036581,61.31629142,40.05329379,11.33289652,70.77749887,30.33183534,0.0,0.0,0.0,0.0,0.0,47.61033823,31.64573167,6.420821622999999,50.50920285,0.0,6.9237372000000015,37.25557254,15.95036581,9.473725907999999,23.97268592,0.0,10.48315856,63.58160354,7.814270333,0.3966970520000001,-3.068462628,7.156498107999999,7.296444223,3.08979081,0.0,0.0,3.4,1
CHEMBL1084400,7.64,4.45258,27,353.242,4,7,0,374.41,95.797,5,3,1241624.895,-2.46,142,1,1,2,1.074074074,1.851851852,2.555555556,0.41593218,0.41593218,0.303324907,-0.303324907,1.762715293,820.7070285,19.30570378,8.486443914,5.266375284,19.27781011,12.95283961,14.9663534,9.135934861,6.764350457000001,4.7207984210000005,3.345078314,14.9663534,9.135934861,6.764350457000001,4.7207984210000005,3.345078314,0,4,0.45,156.22040280000004,4.899909731,0.0,9.967957042,18.4331367,0.0,18.55355576,63.51665691,11.25737949,11.25737949,6.069221313,0.0,5.824404498,0.0,6.176298517,13.17124514,5.261891555,14.86786677,0.0,38.28040663,19.63426922,47.41361933,17.3266008,0.0,0.0,34.50213599,12.59712014,11.33111287,42.76507048,30.33183534,0.0,11.25737949,13.17124514,0.0,0.0,11.73975001,5.824404498,23.3721291,38.18782498,25.32883194,12.13273414,6.069221313,14.86786677,0.0,18.4331367,0.0,38.88581042,10.73177031,9.183290076,0.635525538,-0.015847926000000002,8.589384263,0.8827362559999999,3.1906643910000003,0.0,0.0,23.0,1
CHEMBL1084401,7.33,4.74488,27,353.242,4,7,1,376.426,97.8787,8,2,842623.6086,-2.46,144,0,0,2,1.148148148,1.888888889,2.518518519,0.41593218,0.41593218,0.31399118600000003,-0.31399118600000003,2.171525682,792.5443249,20.84710192,9.468461879,6.035355902,19.86359655,12.86705317,15.47516973,9.060190232,6.32959365,4.393161431,2.831332124,15.47516973,9.060190232,6.32959365,4.393161431,2.831332124,1,4,0.45,157.0162625,5.316788604,0.0,9.967957042,18.4331367,0.0,25.98020854,50.4271441,17.29922032,11.25737949,6.069221313,0.0,5.824404498,0.0,6.176298517,13.17124514,5.261891555,15.28474565,0.0,51.74890024,6.544756406,47.41361933,17.3266008,0.0,5.316788604,22.55455428,12.59712014,11.33111287,50.19172325,30.33183534,0.0,11.25737949,13.17124514,0.0,0.0,11.73975001,5.824404498,29.41396993,37.93995541,6.066367068,12.13273414,6.069221313,29.13222005,5.261891555,13.17124514,0.0,38.83630105,8.256454744,12.61299334,0.559336771,-0.034385341,8.976286116,-0.869067129,5.07874711,0.0,0.0,47.0,1
CHEMBL1084402,7.7,4.35478,26,341.231,4,7,1,362.399,93.2617,5,2,357672.7773,-2.46,138,0,0,2,1.115384615,1.846153846,2.461538462,0.41593218,0.41593218,0.31205846800000003,-0.31205846800000003,2.23394166,801.652249,19.85935619,7.832641036,5.8126376089999985,19.37203272,12.08164813,14.9836059,8.290804954,7.0388261939999985,3.629880255,2.411183985,14.9836059,8.290804954,7.0388261939999985,3.629880255,2.411183985,1,4,0.421052632,150.6513204,5.316788604,0.0,9.967957042,18.4331367,0.0,12.13273414,58.35671246,16.79630474,11.25737949,6.069221313,0.0,5.824404498,0.0,6.176298517,13.17124514,5.261891555,15.28474565,0.0,45.32807861,6.544756406,47.41361933,17.3266008,0.0,5.316788604,22.0516387,12.59712014,11.33111287,44.27381721,30.33183534,0.0,11.25737949,13.17124514,0.0,0.0,11.73975001,11.36332975,23.3721291,25.09831217,6.066367068,12.13273414,6.069221313,36.05595724,5.261891555,13.17124514,0.0,38.75431095,8.217963947000001,12.48584229,0.531572692,-0.042877496,8.44613456,-3.031767535,6.972153923,0.0,0.0,20.0,1
CHEMBL1084679,6.8,0.8974799999999999,21,266.203,7,7,2,287.371,80.1204,3,3,102059.8056,-1.94,112,2,2,1,1.095238095,1.857142857,2.571428571,0.351315268,0.238271506,0.238271506,-0.351315268,1.769633333,512.5440748999998,14.01656691,6.675756177,3.582262305,14.49335306,10.34766789,12.17737928,7.733588411,5.610746784,4.061839568,2.9150603210000003,12.17737928,7.733588411,5.610746784,4.061839568,2.9150603210000003,2,7,0.7142857140000001,124.3451857,15.53348694,0.0,0.0,20.21382712,0.0,19.26246487,12.84164325,32.22086645,0.0,6.069221313,0.0,17.72108306,0.0,0.0,0.0,5.261891555,20.26872417,0.0,38.14594894,36.39572396,5.824404498,6.069221313,11.89667856,15.53348694,47.17280202,0.0,11.33111287,37.92851261,0.0,0.0,0.0,11.89667856,0.0,0.0,0.0,5.824404498,17.93851939,39.02066887,19.26246487,0.0,6.069221313,30.4854225,5.261891555,0.0,0.0,0.0,15.06265031,15.80862047,0.0,1.3473927630000002,2.459548112,6.10609957,3.549022109,0.0,0.0,158.0,0
CHEMBL1085423,5.89,3.73858,18,222.186,3,3,0,243.354,71.185,3,2,17549.05553,-1.43,96,1,1,1,1.222222222,1.944444444,2.555555556,0.232166765,0.232166765,0.224029972,-0.224029972,2.2428341080000003,425.8551214,13.01236421,6.488504317,3.286992902,12.79468245,8.8300298,11.15319557,7.111216145,5.158044848,3.678593486,2.737046237,11.15319557,7.111216145,5.158044848,3.678593486,2.737046237,0,3,0.666666667,109.27181090000002,0.0,0.0,9.967957042,5.261891555,0.0,39.02784531,25.32883194,17.30576204,0.0,6.069221313,0.0,5.824404498,0.0,0.0,0.0,5.261891555,9.967957042,0.0,64.20821623,0.0,23.27862756,6.069221313,0.0,0.0,9.967957042,6.420821622999999,11.33111287,74.99965509,6.066367068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74231054,24.22949924,38.52492974,0.0,0.0,29.02728262,5.261891555,0.0,0.0,0.0,8.714942837999999,9.033635204,2.13444161,0.8874102420000001,4.223983371,9.700548784,2.138371284,0.0,0.0,1300.0,0
CHEMBL1085726,8.51,2.6222,46,600.37,10,14,3,640.69,164.773,17,3,9749088757.0,-4.85,248,1,1,2,0.97826087,1.695652174,2.347826087,0.496733385,0.324908091,0.324908091,-0.496733385,1.828970019,1378.2127710000002,35.62700696,18.19908881,10.94581693,33.47611625,22.12063126,25.95161727,15.154324300000004,10.81982559,7.512089126,5.140786877,25.95161727,15.154324300000004,10.81982559,7.512089126,5.140786877,3,14,0.46875,266.2323169,30.16095467,34.08700419,0.0,0.0,0.0,62.43594346,36.9586505,6.066367068,31.85375448,29.94140139,0.0,11.69042468,17.50174573,5.969305287999999,43.10658583,0.0,15.95036581,5.9179060460000015,64.13923056,26.86831788,69.7721578,5.749511833,35.161475700000004,20.68722877,73.34940001,35.25875661,16.03222431,61.3701071,48.53093655,0.0,0.0,5.687386275,5.749511833,0.0,65.32010677,36.86545492,0.0,43.73392667,19.24253168,31.18920547,6.066367068,15.95036581,14.21058886,34.08700419,0.0,15.59125934,75.73056942,19.00957258,0.007249814,-4.327137225,10.04623287,4.782189022,0.81077632,1.349287848,0.0,3.1,1
CHEMBL1085727,8.1,3.267,45,607.813,9,14,3,645.109,163.231,16,3,5637201527.0,-4.36,242,1,1,2,1.0,1.711111111,2.377777778,0.464671757,0.324908091,0.324908091,-0.464671757,1.813317664,1366.085923,35.12259524,17.81393802,11.25463705,32.76900947,21.58262645,24.92133346,14.7309341,10.59821707,7.26696847,5.006925186,25.6772624,15.10889857,11.03465285,7.502065572999999,5.17902821,3,13,0.451612903,265.0570958,25.42409172,34.08700419,0.0,0.0,0.0,74.03688335,36.9586505,11.08900038,24.74395694,24.19188956,0.0,11.69042468,17.50174573,5.969305287999999,38.36972288,0.0,15.95036581,5.9179060460000015,64.13923056,19.75852033,74.79479111,0.0,46.76241559,15.95036581,66.23960246,35.25875661,16.03222431,61.3701071,48.53093655,5.022633314,0.0,5.687386275,0.0,11.60093989,65.32010677,36.1385764,0.0,49.80029374,6.066367068,31.18920547,6.066367068,15.95036581,21.0746658,34.08700419,0.0,10.43794454,75.36379269,18.96483335,-0.034432914,-4.562544009,9.857258527,4.770413678,0.804779817,0.0,6.009065428,8.0,1
CHEMBL1085728,8.7,2.6307,45,582.375,9,12,3,623.703,162.8756,16,3,6126468041.0,-4.58,242,1,1,2,0.8666666670000001,1.5555555559999998,2.2,0.464671757,0.324908091,0.324908091,-0.464671757,1.751563631,1308.462393,34.90504648,18.27953641,12.14357865,32.60587276,21.6551061,25.67350566,15.14890246,10.79765738,7.245131279,5.003484845,25.67350566,15.14890246,10.79765738,7.245131279,5.003484845,3,12,0.454545455,262.1058054,30.16095467,28.7672231,0.0,0.0,0.0,62.43594346,49.09138463,12.48718869,19.82064589,24.3779499,0.0,11.69042468,11.81435946,11.93861058,42.97781197,0.0,15.95036581,5.9179060460000015,71.06296776,19.75852033,65.7242066,5.749511833,35.44339471,20.68722877,67.2855967,40.05329379,5.9179060460000015,68.2938443,54.59730362,0.0,0.0,0.0,5.749511833,0.0,54.07183277,37.05151526,6.420821622999999,37.66755961,31.18920547,6.9237372000000015,30.33183534,15.95036581,14.21058886,28.7672231,0.0,15.51668773,75.66045608,7.611726872999999,1.063387043,-4.034598324,12.64658184,5.262845869,2.272912897,0.0,0.0,2.0,1
CHEMBL1085729,8.42,3.1222,47,606.3969999999998,9,12,3,651.757,174.3811,18,3,17832487703.0,-4.71,254,1,1,2,0.914893617,1.6595744680000002,2.340425532,0.496741057,0.324908091,0.324908091,-0.496741057,1.7671974540000002,1373.60476,36.7549715,19.72655769,12.54156436,34.02008632,22.7311157,27.25085593,15.83862517,11.15597693,7.729346162000001,5.276547163,27.25085593,15.83862517,11.15597693,7.729346162000001,5.276547163,3,12,0.457142857,275.0981097,34.89781763,23.97268592,0.0,0.0,0.0,62.43594346,49.10103767,11.6394716,34.04024098,30.12746173,0.0,17.59760441,5.907179729,5.969305287999999,42.92013774,0.0,15.95036581,5.9179060460000015,64.13923056,33.97811542,65.73385964,11.49902367,35.55010953,25.42409172,75.5358865,40.05329379,5.9179060460000015,56.57556992,54.60695665,0.0,6.076020107000001,0.0,11.49902367,0.0,48.10252749,25.73855194,23.48329678,37.66755961,20.29561519,31.19885851,30.33183534,15.95036581,18.94745182,23.97268592,0.0,21.18929234,64.54263104,7.657222028,1.434276417,-2.625076343,12.00444181,8.200719976,1.04750151,3.048991225,0.0,3.8,1
CHEMBL1085730,8.18,2.336,42,562.41,9,12,3,599.706,154.4506,16,3,2131473309.0,-3.9,226,1,1,2,0.904761905,1.642857143,2.30952381,0.464671757,0.324908091,0.324908091,-0.464671757,1.731952311,1212.407003,32.61249681,17.14743918,10.49444456,30.32141571,20.278096,23.59615539,14.06445517,9.986061851,6.818242735,4.6650372110000005,24.41265197,14.94410798,10.93375604,7.686872402,5.325651484,3,11,0.466666667,248.2676813,25.42409172,28.7672231,0.0,0.0,11.33678588,68.50231053,36.27234620000001,0.0,24.69779309,18.62843806,0.0,11.69042468,17.59760441,5.969305287999999,38.24094901,0.0,15.95036581,5.9179060460000015,64.13923056,19.75852033,58.28523094,0.0,46.59412025,15.95036581,67.09953636,40.05329379,5.9179060460000015,60.68380281,47.84463225,0.0,0.0,0.0,0.0,11.33678588,53.88577243,37.03652076,0.0,49.00434548,6.066367068,18.37016704,30.33183534,15.95036581,9.473725907999999,28.7672231,0.0,10.44011471,76.58054825,8.981041682,0.8160332840000001,-5.107495722,9.770524024,5.101117956,0.969176723,0.0,1.115605764,6.6,1
CHEMBL1085731,7.99,2.6751,43,580.405,10,14,3,616.693,156.09799999999996,16,3,2964554224.0,-4.17,232,1,1,2,1.0,1.720930233,2.372093023,0.464671757,0.324908091,0.324908091,-0.464671757,1.750038801,1277.754342,33.33353044,17.06881169,10.87394258,31.1916592,20.67194285,23.874267,14.12284988,10.07462991,6.862594084,4.698802156,24.69076358,14.93934646,11.13685691,7.898277641,5.4224416710000005,3,13,0.482758621,252.39419280000004,25.42409172,34.08700419,0.0,0.0,0.0,73.77272933,30.89228343,6.066367068,29.62110414,18.62843806,0.0,11.69042468,11.81435946,10.97038726,38.36972288,0.0,15.95036581,5.9179060460000015,64.13923056,19.75852033,63.01948643,0.0,45.81195728,15.95036581,66.23960246,35.25875661,16.03222431,60.68380281,42.46456948,0.0,0.0,5.001081977,0.0,11.33678588,53.02583854,42.03760273,11.33678588,37.66755961,12.13273414,6.9237372000000015,30.33183534,15.95036581,9.473725907999999,34.08700419,0.0,10.43330844,74.49146391,18.28465126,0.804877565,-4.1069423380000005,9.098733537000001,5.060383109,0.916077184,0.0,0.6841139970000001,10.3,1
