smiles,IC50
O=C(C[C@@H](CC1CCCCC1)C(=O)NC2(CC2)C#N)N3CCOCC3,135
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CCNC4)c(c3)C(F)(F)F,1.3
CCCC[C@H](NC(=O)O[C@H](Cn1cc(cn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)CNS(=O)(=O)c3ccccn3,26
Cc1cccc(CNc2nc(nc(n2)N3CCNCC3)C#N)c1,17
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F,1.7
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5CC6CCCO6)C#N)CC2,3.4
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCOC4CCNCC4)c(c3)C(F)(F)F,2.1
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4C5CCC4CNC5)c(c3)C(F)(F)F,4.5
COC(=O)c1oc2cc(F)ccc2c1C3CCN(CC(O)Cn4nc(c5CN(CCc45)C(=O)C)c6ccc(cc6)C(F)(F)F)CC3,220
CCOc1ccc(cc1C(F)(F)F)c2nc(nc3c2ccn3CC(=O)N4CCN(C)CC4)C#N,4.2
CN1CCN(CC1)C(=O)Cn2ccc3c(nc(nc23)C#N)c4ccc(OCCC5CCOCC5)c(c4)C(F)(F)F,1.6
FC(F)(F)c1ccc(Nc2nc(NC3CCCCC3)nc(n2)C#N)cc1,102
CN1CCC[C@@H]1C(=O)N2CC[C@@H](C2)OCCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N,1.5
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4CC5CCOC5)C#N)CC1,2.2
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCN(CC(C)(C)O)CC4)c(c3)C(F)(F)F,1.5
CN1CCC[C@H]1C(=O)N2CC[C@@H](C2)OCCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N,1.7
Cc1oc(CN2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2)nn1,2.3
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ncn5CC6CCOC6)C#N)CC2,1.4
CC(C)N1CCC(CCOc2ccc(cc2C#N)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,4.3
N#Cc1nc(NCCc2ccccc2)nc(NC3CCCCC3)n1,23
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CCOC)C#N)CC1,2.7
CN1CC[C@](C1)(NC(=O)[C@H](CC2CCCCC2)CC(=O)N3CCOCC3)C#N,155
CC(C)N1CC[C@](C1)(NC(=O)[C@H](CC2CCCCC2)CC(=O)N3CCOCC3)C#N,66
CS(=O)(=O)N1CCc2c(C1)c(nn2CCCN3CCC(CC3)c4c(sc5cc(F)ccc45)C(=O)NCCN)c6ccc(cc6)C(F)(F)F,5500
O=C(C[C@@H](CC1CCCC1)C(=O)N[C@@]2(CCN(C2)C3CCCCC3)C#N)N4CCOCC4,63
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCCOC4CCNCC4)c(c3)C(F)(F)F,2.4
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F,2.3
CN(C)C(=O)c1sc2cc(F)ccc2c1C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3,370
FC(F)(F)c1cc(ccc1OCC2CCNCC2)c3nc(nc4c3ccn4CC5CCOC5)C#N,1.9
[O-][N+](=O)c1cccc(Nc2nc(NC3CCCCC3)nc(n2)C#N)c1,28
CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,2.9
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CCO)CC4)c(c3)C(F)(F)F,0.76
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCN(CC4)C(=O)C5CCN(CC5)C6CCOCC6)c(c3)C(F)(F)F,2.4
CN(C)C(=O)CN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CCO)C#N)CC1,1.9
CN1CCC[C@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5CC6CCOC6)C#N)CC2,2.7
[O-][N+](=O)c1ccc(Nc2nc(nc(n2)N3CCNCC3)C#N)cc1,23
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCC4CCCNC4)c(c3)C(F)(F)F,3.1
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCC4CCN(CC4)C(=O)[C@@H]5CCCN5)c(c3)C(F)(F)F,2.4
CN1CCC(CC1)C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,2.7
CCNC(=O)c1sc2cc(F)ccc2c1C3CCN(CCCn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3,37
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CCO)C#N)CC1,2.3
FC(F)(F)c1cc(ccc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC5CCCO5)C#N,2.6
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOCC5)C#N)CC1,3.2
Cn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC4)C(C)(C)C)c(c3)C(F)(F)F,2
CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,95
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,44
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC#N)CC4)c(c3)C(F)(F)F,2.7
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCNCC4)c(c3)C(F)(F)F,1.4
FC(F)(F)c1cc(ccc1OCCC2CCNCC2)c3nc(nc4c3ccn4C5CCOC5)C#N,2.8
FC(F)(F)c1cc(cnc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC5CCOCC5)C#N,3.5
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCCC4CCCNC4)c(c3)C(F)(F)F,2.7
CC1(C[C@H](CC(=O)N2CCOCC2)C(=O)N[C@@]3(CCN(C3)C4CCCCC4)C#N)CCCCC1,47
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCCC4CCNCC4)c(c3)C(F)(F)F,2.5
N#Cc1ccc(Nc2nc(NC3CCCCC3)nc(n2)C#N)cc1,23
COc1ccc2[nH]cc(C3CCN(CC(O)Cn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c2c1,29
Cc1ccc2[nH]cc(C3CCN(CC(O)Cn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c2c1,58
CCOC(=O)c1ccc2[nH]cc(C3CCN(CC(O)Cn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3)c2c1,27
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC(=O)N5CC[C@H](F)C5)CC4)c(c3)C(F)(F)F,1.7
CN(C1CCN(C)C1)C(=O)Cn2ccc3c(nc(nc23)C#N)c4ccc(OCCC5CCOCC5)c(c4)C(F)(F)F,2.2
O=C(C[C@@H](CC1CCCCC1)C(=O)N[C@@]2(CCNC2)C#N)N3CCOCC3,141
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC)C#N)CC1,3.7
Cc1[nH]c2ccc(Cl)cc2c1C3CCN(CC(O)Cn4nc(c5CN(CCc45)S(=O)(=O)C)c6ccc(cc6)C(F)(F)F)CC3,37
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5ncccc45)c6ccc(cc6)C(F)(F)F,27
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5cc[n+]([O-])cc45)c6ccc(cc6)C(F)(F)F,200
FC(F)(F)c1cc(ccc1OCCC2CCNCC2)c3nc(nc4c3ccn4C5CCOCC5)C#N,2.6
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ncn4CC5CCOC5)C#N)CC1,2
CCN1CCC(CCOc2ncc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCOC5)C#N)CC1,2.6
Cn1cnc2c(nc(nc12)C#N)c3cnc(OCCC4CCN(CC4)C5CCC5)c(c3)C(F)(F)F,2
Br[C@H]1CCN2C[C@@H]1OC2=O,4553
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,2.1
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCCC4CCN(CC(=O)N5CCC(CC5)C#N)CC4)c(c3)C(F)(F)F,2.1
CN(C)C(=O)CN1CCCC(COc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4C)C#N)C1,4
CCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ncn4C)C#N)CC1,1.2
Cn1cnc2c(nc(nc12)C#N)c3ccc(OCC(=O)N4CCNCC4)c(c3)C(F)(F)F,8.9
FC(F)(F)c1cc(ccc1OCCC2CCNCC2)c3nc(nc4[nH]ccc34)C#N,2.2
FC(F)(F)c1cc(ccc1OCCC2CCNCC2)c3nc(nc4c3ccn4CC5CCOC5)C#N,1.9
Fc1cccc(CS(=O)(=O)C[C@H](N[C@@H](c2ccccc2)C(F)(F)F)C(=O)NC3(CC3)C#N)c1F,0.3
Cn1ccc2c(nc(nc12)C#N)c3cnc(OCCO[C@H]4CCNC4)c(c3)C(F)(F)F,2.8
CN1CCC[C@H]1C(=O)N2CCC(COc3ccc(cc3C(F)(F)F)c4nc(nc5c4ccn5CC6CCOC6)C#N)CC2,2.2
CCn1ccc2c(nc(nc12)C#N)c3ccc(OCCC4CCNCC4)c(c3)C(F)(F)F,3
OCCN1CCC(CCOc2ccc(cc2C(F)(F)F)c3nc(nc4c3ccn4CC5CCCO5)C#N)CC1,3.2
CN1CCN(CC1)c2ccc(Cc3cc4cnc(nc4n3C5CCCCC5)C#N)cc2,460
CN1CCN(Cc2ccc(Cc3cc4cnc(nc4n3C5CCCCC5)C#N)cc2)CC1,730
C[C@@H](C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC(C#N)(C3CC3)C4CC4)C(F)(F)F,56
CC(C)CS(=O)(=O)C[C@H](N[C@@H](c1ccc(F)cc1)C(F)(F)F)C(=O)NC2(CC2)C#N,0.4
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)N[C@@H](Cc3ccccc3)C(=O)N,66656
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)N[C@@H](Cc3ccccc3)C#N,38
CC(F)(F)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC(C#N)(C3CC3)C4CC4,17
CC(C)(C)Cn1c(Cc2ccc(NS(=O)(=O)CC(F)(F)F)cc2)cc3cnc(nc13)C#N,440
CS(=O)(=O)C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC2(CC2)C#N,10
CC(C)(C)Cn1c(CN2C(=O)C3(CCNCC3)c4cc(F)ccc24)cc5cnc(nc15)C#N,930
Fc1ccc(CS(=O)(=O)C[C@H](N[C@@H](c2ccccc2)C(F)(F)F)C(=O)NC3(CC3)C#N)cc1,0.5
Fc1ccc(cc1)[C@H](N[C@@H](CS(=O)(=O)Cc2cccc(F)c2F)C(=O)NC3(CC3)C#N)C(F)(F)F,0.3
FC(F)(F)[C@@H](N[C@@H](CS(=O)(=O)c1nccs1)C(=O)NC2(CC2)C#N)c3ccccc3,5
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC(=O)N,41082
CSCC[C@H](NC(=O)[C@H](CC(C)C)N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)N,76938
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccccc45)c6ccc(Br)cc6,32
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)CCc5cc(Cl)ccc45)c6ccc(Br)cc6,18
CC(C)(C)CNc1nc(ncc1C#CCn2cnc(Cl)c2Cl)C#N,68
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5Cl)C(=O)NC6(CC6)C#N,0.703
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(I)cc5F)C(=O)NC6(CC6)C#N,0.678
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(cc5Cl)c6ccnc(Cl)c6,0.686
Fc1cc(I)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6cncn6,327.2
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(cn5)C(F)(F)F,6.244
CN1CCC[C@@H]1C(=O)N2CCC(CCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,1
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(Cl)cn5,263.5
Cc1cccc(S[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N)n1,127.15
Fc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ccc(Cl)cc4F)C(=O)NC5(CC5)C#N,0.602
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6ccnn6,4.268
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6cccn6,158.7
Fc1cc(I)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6cccn6,16.98
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(Cl)cn5,2.996
Cc1cccc(n1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,2.796
Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(cc5F)C(F)(F)F)C(=O)NC6(CC6)C#N,0.768
CN1CCC[C@H]1C(=O)N2CC[C@H](C2)OCCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N,2.1
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.398
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccc(cn5)C(F)(F)F,392.6
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ncccc5Cl,963.65
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ncccc5Cl,2.844
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5cc(ccc5Cl)C(F)(F)F,3.466
Fc1ccc(cc1)c2cccc(S[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N)c2,11.79
Fc1cc(I)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6ccnn6,2.372
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ncc(cc5Cl)C(F)(F)F,1031
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ncccc5C(F)(F)F,274.55
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,0.606
Fc1cc(Br)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.438
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.375
Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.322
Fc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,0.7
Cc1cc(ccn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.505
Fc1ccccc1S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(I)cc4F)C(=O)NC5(CC5)C#N,0.6
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Br)cc4F)C(=O)NC5(CC5)C#N,0.734
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccn5,4.24
Cn1cc(cn1)c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(cc5F)C(F)(F)F)C(=O)NC6(CC6)C#N,0.696
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(OCC(F)(F)F)cc5Cl,0.675
FC(F)(F)c1ccc(Cl)c(c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,0.618
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ncccc5C(F)(F)F,3.213
Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(I)cc5F)C(=O)NC6(CC6)C#N,0.382
CN1CCC[C@@H]1C(=O)N2CC[C@H](C2)OCCOc3ncc(cc3C(F)(F)F)c4nc(nc5c4ccn5C)C#N,2.4
CN1CCC[C@@H]1C(=O)N2CCC(CCOc3ccc(cc3C(F)(F)F)c4nc(nc5c4ncn5C)C#N)CC2,3.4
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccc(Br)cc5Cl,0.474
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5cc(ccc5Cl)C(F)(F)F,0.543
Fc1ccc(cc1)c2cccc(c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5F)C(=O)NC6(CC6)C#N,0.77
COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ncc(Cl)cc4F)C(=O)NC5(CC5)C#N,0.393
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)Sc5ccccn5,594.1
Clc1ccc(nc1)C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5Cl,0.492
FC(F)(F)COc1ccc(c(Cl)c1)S(=O)(=O)[C@@H]2C[C@H](N(C2)C(=O)C3(CC3)c4ccc(Cl)cn4)C(=O)NC5(CC5)C#N,0.825
Fc1cc(Cl)cnc1C2(CC2)C(=O)N3C[C@@H](C[C@H]3C(=O)NC4(CC4)C#N)S(=O)(=O)c5ccccc5n6cncn6,58.53
Cc1ncccc1c2ccc(c(Cl)c2)S(=O)(=O)[C@@H]3C[C@H](N(C3)C(=O)C4(CC4)c5ncc(Cl)cc5Cl)C(=O)NC6(CC6)C#N,0.779
CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)n4c(O)nc5ccccc45)c6ccc(Br)cc6,80
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5ccc(Cl)cc45)c6ccc(Br)cc6,54
CN1CCN(CC1)c2cccc(CCNC(=O)c3cnc(nc3NCC(C)(C)C)C#N)c2,1.8
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4C(=O)COc5ccc(Cl)cc45)c6ccc(cc6)C(F)(F)F,16
CC(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4coc5cc(F)ccc45)c6ccc(cc6)C(F)(F)F,360
CC(=O)O[C@@H]1NC(=O)[C@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)OCc3ccccc3,207
Nc1ccc2c3ccccc3C(=O)C(=O)c2c1,6000
CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@H]2[C@H]3OCCN3C2=O,260
OC(CN1CCC(CC1)N2C(=O)COc3ccccc23)Cn4nc(c5CNCCc45)c6ccc(cc6)C(F)(F)F,1925
CC(C)C[C@H](N[C@@H](c1ccc(cc1)C(=O)c2ccccc2)C(F)(F)F)C(=O)NCC#N,254
CCCC[C@H](NC(=O)OCC(C)(C)c1ccccc1)C(=O)C(=O)N[C@H](C)c2ccccc2,270
CCCC[C@H](NC(=O)OC(Cc1oc(nn1)c2ccc(F)cc2)C(C)(C)C)C(=O)C(=O)N[C@H]3CCCNC3=O,810
CN1CCN(CC1)c2nc(cs2)c3ccc(cc3)C(=O)NC4(CCCCC4)C(=O)NCC#N,47000
Fc1ccc(cc1)[C@H](N[C@@H](CS(=O)(=O)Cc2c(F)cccc2F)C(=O)NC3(CC3)C#N)C(F)(F)F,0.7
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NC(C)(C)C#N,2489
CC(C)(C)CNc1nc(ncc1C#CCN2CCN(CC2)S(=O)(=O)CCCCl)C#N,800
CN1C(=O)N(C2CCN(CCCn3nc(c4CN(CCc34)S(=O)(=O)C)c5ccc(Cl)c(Cl)c5)CC2)c6cc(Cl)ccc16,150
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)N1CCOCC1)C#N,56
O=C(N[C@H](C#N)c1ccccc1)[C@H](CC2CCCCC2)NC(=O)N3CCOCC3,9
COc1ccc(CCNC(=O)c2cnc(nc2NCC(C)(C)C)C#N)cc1OCCn3ccnc3,2.6
C[S+]([O-])C[C@H](N[C@@H](c1ccc(Br)cc1)C(F)(F)F)C(=O)NC2(CC2)C#N,2173
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)NC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,41000
CC(C)C[C@H](N[C@@H](c1ccc(cc1)c2ccc(cc2)S(=O)(=O)C)C(F)(F)F)C(=O)NCC#N,95
CC(C)(c1ccc(F)cc1)S(=O)(=O)C[C@H](N[C@@H](c2ccc(F)cc2)C(F)(F)F)C(=O)NC3(CC3)C#N,627
CSc1ccc(cc1)c2ccc(cc2)[C@H](N[C@@H](CC(C)C)C(=O)NCC#N)C(F)(F)F,153
CC(C)C[C@H](NC(=O)[C@@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCc1ccccc1)NC(=O)C)\C=C\S(=O)(=O)C,77000
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCC(=O)NC(C)(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,3300
O=C(C[C@@H](CC1CCCCC1)C(=O)N[C@@]2(CCN(C2)C3CCCCCC3)C#N)N4CCOCC4,23
CN1CCC(CC1)Oc2ccc(NC(=O)c3cnc(nc3NCC4CCC5(CC4)CC5)C#N)c(c2)c6ccccc6,3
FC(F)(F)[C@@H](N[C@@H](CS(=O)(=O)c1ccc(Cl)c(Cl)c1)C(=O)NC2(CC2)C#N)c3ccccc3,0.2
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)c4c[nH]c5cc(Cl)ccc45)c6ccc(cc6)C(F)(F)F,29
CS(=O)(=O)N1CCc2c(C1)c(nn2CC(O)CN3CCC(CC3)N4CCc5ccccc5C4)c6ccc(Br)cc6,1775
O=C(NCCc1ccccc1)c2cnc(nc2NCC3CCCCC3)C#N,22
CC[C@H](C)[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCc2ccccc2)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)\C=C\S(=O)(=O)C,10000
CN1CCC(CC1)Oc2ccc(CCNC(=O)c3cnc(nc3NCC(C)(C)C)C#N)cc2,10
CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,560
O=C(N[C@@H](CN1CCCC1)Cc2ccccn2)c3cnc(nc3NCC4CCC5(CC4)CC5)C#N,4
CN1CCC(CC1)(NC(=O)c2cnc(nc2NCC3CCC4(CC3)CC4)C#N)c5ccccc5,7
CN1CCC(Cc2ccccc2)(CC1)NC(=O)c3cnc(nc3NCC4CCC5(CC4)CC5)C#N,2
FC1(F)CCC(CNc2nc(ncc2C(=O)NCCc3ccccc3)C#N)CC1,22
CC1(C)CCC(CNc2nc(ncc2C(=O)NCCc3ccccc3)C#N)CC1,93
COc1cc(NC(=O)c2cnc(nc2NCC3CCC4(CC3)CC4)C#N)c(cc1OC)c5ccccc5,24
CN(CC1CCCCC1)c2nc(ncc2C(=O)NCCc3ccccc3)C#N,32
CN1CCC(CC1)Oc2nc(nc(NCC3CCC4(CC3)CC4)c2C(=O)NCc5ccccc5)C#N,1
